loss,test loss
0.04560813830484432,0.018389668
0.014291497000270773,0.012170701
0.012234380790568851,0.011768254
0.011956667512008462,0.011597369
0.011843667842932854,0.011546399
0.011784367907002494,0.011511637
0.011757296816335496,0.011490507
0.011740752057372926,0.01148387
0.011730886538682478,0.011479334
0.011729603648832526,0.011476221
0.01172574076378634,0.011476149
0.011723062866219694,0.011474666
0.011723749863546658,0.011474709
0.011724098803217403,0.011473168
0.011723247132822249,0.011475522
0.011720264072410252,0.011474702
0.011724501513939767,0.011475385
0.011721312139923366,0.011476088
0.011723479557664247,0.011473173
