loss,test loss
0.011346996735815637,0.010801338
0.002413807320408523,0.007946494
0.0019061239760832392,0.008283227
0.0017430374425259079,0.008960525
0.0016806445402079238,0.009620098
0.0016471193980920021,0.009993991
0.0016289789959219266,0.01034313
