loss,test loss
0.01001395163301934,0.007418557
0.0016453300033592516,0.006407134
0.0014177022412075293,0.006287035
0.0013471591596915542,0.006250652
0.001314166497648376,0.006166403
0.0012972083055168267,0.006114576
0.0012871118537109475,0.006182678
0.0012838255468693327,0.0060929065
0.0012795644208423967,0.006091674
0.00127492871717096,0.006085746
0.0012750984505399859,0.0060840547
0.0012764933123185207,0.006085789
0.0012750606280415668,0.0060833083
0.001276011381933255,0.0060838666
0.0012735458195062453,0.00608385
0.0012749318413792239,0.006081323
0.0012759063472303237,0.006085459
0.0012743176039027825,0.006081983
0.001276306084086701,0.006084021
0.0012745578831413918,0.006085367
