loss,test loss
0.009911651870392559,0.0082873935
0.0019046122272784757,0.006659284
0.0013580097063066493,0.006295254
0.0011558681985796753,0.006187762
0.001055560179462767,0.006232236
0.0010028476520247832,0.006132326
0.0009736595529541926,0.006144927
0.0009528719832184771,0.006125721
0.0009452302133927288,0.0061440743
0.0009410053849483075,0.0061344905
0.000936054120400441,0.006143159
0.0009354508631761269,0.006122761
0.000934802477782832,0.006136519
0.0009357745219759717,0.006136044
0.0009331391847088454,0.006134865
0.000932765565351537,0.006133525
0.0009341718571371224,0.0061340327
