time,Real,Predicted Value
45.01065,59.40372878125189,47.16572086712857
45.300099,62.24402515905721,47.24007948694886
45.610307,62.4004997733635,47.86063881076125
45.947167,60.97478871009565,48.41967243760022
46.200963,61.00256630258694,48.80620485506097
46.538854,62.19829925125874,48.96942234738566
46.815474,65.58593036254109,48.970810767268546
47.138197,64.40733658381427,49.058848234632535
47.414817,61.93467724029537,49.323423443352134
47.743525,62.58113841053213,49.81976362934267
48.026656,64.87290166153987,50.11363970799681
48.335346,66.49395696594559,50.19732188914982
48.612024,66.38171256649551,50.319395565784006
48.930162,65.42029769390797,50.46129330379232
49.220377,67.23882737591646,50.770809794504615
49.510593,78.93407345383704,51.32215347545804
49.808117,84.21139919472307,52.89580021750523
50.127956,80.28353176155035,54.44168162683934
50.438869,76.2055310843532,54.80475495868513
50.708872,73.14495101157556,55.4169531137547
51.001997,71.87486863791715,56.04680841439884
51.332007,71.55626765154732,56.6814480934915
51.61392,72.23563100156935,57.198657486949
51.900327,75.4452838475558,57.45064496838606
52.223715,80.78502411933586,57.393805571635426
52.511545,85.27921974738564,58.15610019139478
52.8245,89.58105945523755,59.53353837793993
53.10444,88.59221026394877,60.92641469020268
53.437342,81.25258754091055,61.38451356299517
53.736279,78.80424240253714,61.48276036066794
54.012797,84.1997156260839,62.013847823065156
54.304154,87.87446767822377,62.88938294925458
54.609642,84.45318654068501,64.8170001378227
54.919689,80.32463879790622,64.52948381911774
55.227482,82.37858687109379,64.17339243096556
55.514077,89.13469319019708,64.81292376156613
55.835318,98.95323693847766,65.94806275640886
56.105359,97.55750409789076,66.87849410450178
56.425419,88.29230543935725,67.17537382881868
56.702041,87.72799397799662,67.31629078456976
57.031989,91.30427549151128,68.6321021309712
57.324591,91.15807150640484,74.07294879369276
57.612524,96.95613132698529,76.67067319973037
57.902877,105.50356901012645,76.93617708664978
58.215239,101.4747300435726,76.88600394430371
58.523589,94.89372400682916,76.14140631439813
58.815465,94.5686927667854,75.6183244871755
59.109261,95.54764831705447,74.78802487765593
59.400305,94.61792803609802,74.55920224715666
59.725882,97.5668337891126,76.14480227296376
60.018902,106.15274878618243,79.06335281511727
60.301808,110.39432555421709,81.55511595804015
60.604312,104.52370010638037,84.1268251147049
60.906816,97.44144690741572,85.12692265250621
61.209321,97.46866361505366,83.65691394560199
61.513437,108.2273852351083,83.41421937605212
61.827914,112.81937711398146,85.2973764789225
62.10307,113.9173076819408,86.35328665704893
62.404253,114.7189500598821,85.26253418923466
62.716911,109.16413649887122,84.18960743894542
63.014274,104.86815696500622,85.4564654909332
63.303857,110.91364975941673,88.4160617705515
63.611261,138.6758746187152,92.95695489382334
63.907343,141.9977718641517,92.92488331401213
64.205206,135.29853865618912,90.87509743552866
64.51975,126.49741551232808,91.6428353968156
64.815946,125.99288885943429,92.12165942468104
65.122742,133.84853790733223,91.88347032362529
65.413828,139.29408619499935,95.04794588688839
65.713269,130.50478147733784,99.19823634633201
66.003821,128.60184322231711,98.73658213785708
66.316883,130.15013061312598,97.45732332020452
66.614293,130.22880160993347,96.9111502007134
66.901268,141.12425040653414,96.93580461470432
67.21175,145.5887589816356,97.36762465289235
67.515441,143.48284783848254,98.61621563533936
67.801277,175.7710456709648,101.89258619437342
68.1225,201.558778079689,104.54449269023348
68.401173,179.2775138774325,104.31011025031358
68.701954,162.9789111062332,102.40302819025607
69.027173,161.48997330176456,101.98666773239754
69.31184,162.34234664196075,106.46529957200303
69.619172,177.06560469183006,108.26106897575482
69.912766,175.75749861603694,109.86508318844128
70.202993,168.12691457661526,111.30803456482437
70.516331,171.1617491151408,110.62382860240731
70.81496,165.1372818403695,109.6205251326027
71.113269,175.6615045526112,111.66853334324495
71.42155,184.07579491444525,124.14797613470651
71.706734,173.50242275133843,126.6473893792357
72.003087,176.47367808003946,127.69730452581487
72.327244,183.52795446511684,124.27541652925444
72.621932,187.26955295797555,124.94253236083941
72.916621,210.71841391789974,128.9997956231854
73.200866,240.16141146129056,132.30161135190528
73.516211,255.57913690794314,129.7124933101748
73.809396,222.05715177520884,130.28885000363198
74.100479,237.939473777108,130.6065621560812
74.409018,268.9402600394245,131.00361959313975
74.710615,275.6205641498227,135.24155520704446
75.01073,290.5580250446696,137.5603328793496
75.322605,293.8331021971019,139.32136420152838
75.610835,297.25902366069516,156.45032175124922
75.923084,267.8437699954055,168.27093019131027
76.217105,264.6095179044301,163.57353486923117
76.508039,257.0257662177908,162.53055875712187
76.800879,304.25822912202943,162.51281885804434
77.112829,273.11613665600345,162.61955248718667
77.400965,254.84053430958485,168.45159028309075
77.722159,266.02821943950335,166.69568354820598
78.001908,254.86446539666107,164.83352131552928
78.308906,239.14223157869716,167.1849958163346
78.612385,223.8051999922576,165.61822067997707
78.913773,215.9238421894422,171.132889597222
79.219799,239.39446425569852,174.5644750783507
79.500322,291.6996801116337,172.21072025879735
79.812555,269.41064320998873,176.1604897857517
80.109732,262.9910310235605,179.08908108626352
80.405585,244.36747165183553,181.7092286266569
80.71619,241.97970820751297,192.83619107507508
81.005197,281.2677367500185,209.3112733536835
81.318815,300.70944016116255,221.70845916320957
81.603923,277.99800486088805,211.66806859823424
81.917542,279.73590198157456,223.38915215874357
82.20265,321.1409735458526,233.9053692358107
82.51236,320.4520720883791,242.40899660149952
82.807581,324.9261310307103,254.93934812200007
83.120268,319.8325854951606,257.9802880300768
83.417949,336.4639063873446,265.6383094531443
83.718848,309.3603810218863,257.6816643523088
84.0094,299.6137592625057,258.819224653349
84.310152,275.9604787606198,251.67922789899038
84.616509,337.6569054054744,274.917073556273
84.921368,415.0009283385182,258.70312455365024
85.225087,392.82465687689745,258.8499966966694
85.523508,347.40367428219355,262.820963380158
85.807817,322.16152652360614,258.3371456543674
86.10008,315.97985211278024,253.1670745831979
86.4093,320.5191085556603,245.17691124872178
86.717493,368.32903153339544,241.0302619434081
87.01113,439.56302619950344,251.57497074504758
87.304767,391.51062932822634,270.87683912586806
87.60157,369.5039596384359,259.8839128326776
87.919626,440.6292836304436,264.8865153334263
88.204153,487.3642447347058,258.1745564756763
88.503093,487.43863706891614,259.1341783556998
88.809506,537.9397039626894,274.10684933358095
89.110809,553.8215600930164,281.04080825525347
89.412149,484.0975532705727,272.6930271902374
89.705369,586.770008281283,277.4895918583
90.01757,570.7499599309133,294.23022093305156
90.304865,484.7586985901668,292.4467419569606
90.605633,478.2641546392867,301.0123547613059
90.900027,469.8941098170316,302.6365792183803
91.221184,451.1768612201854,313.94355199033356
91.522775,419.5346924007578,301.30749666206077
91.807621,395.38636205453855,303.9902058506868
92.120434,403.4860297280336,286.4139748123375
92.40481,405.70409332230014,316.223453905918
92.711566,494.08588881724586,347.88675858298876
93.009581,533.5106874455212,348.96306903206545
93.305961,487.69123753926397,341.3725499478513
93.611172,569.1061688678074,333.49071401368553
93.9025,486.3799807004695,329.2068777901428
94.207294,520.2328572472344,332.3642120325955
94.520267,576.7306720572342,351.29254949075255
94.82032,563.8381912078105,376.3757860041133
95.120372,527.2025902017391,365.083328809567
95.403565,468.48644208235214,373.6297182816707
95.707022,498.8512155704159,400.6751077788321
96.001358,583.577856268699,418.40747935253125
96.30619,609.2066283930836,429.96366889604496
96.620214,546.470940348919,462.29167422839225
96.914266,657.4497383742778,475.72461514065884
97.220119,584.143277239988,459.5345972251123
97.508199,505.16671772023994,510.6124621643585
97.817374,441.7104489516935,494.6955430683358
98.113031,464.22239314084885,476.11344626653494
98.402469,544.9764243453625,484.2087249394289
98.716661,480.83659938264435,472.9228144664495
99.010661,452.7378252216689,460.7848984466204
99.315279,459.5983971109447,442.7717534322347
99.603537,489.7347464113012,430.2511852147499
99.907338,503.88414876246924,429.1393214088489
100.22019,506.4691965578323,429.7657225169809
100.52261,472.69600856946664,474.39153589664113
100.81741,509.25687396753756,485.9713868121103
101.11263,570.3096867756459,489.9098650833284
101.40523,606.5224235115154,535.9323369168308
101.71552,563.1388444192975,492.1646344535715
102.00038,569.4956865412635,521.2125116048618
102.30054,563.4225356871993,536.6603225472546
102.6007,641.2778158913771,539.4612405174325
102.90085,565.3467814367582,523.5065613045067
103.20101,466.7197590024161,499.61906999959587
103.50117,534.6450602042255,510.67547742438506
103.80133,592.7163439894883,537.1729774331052
104.10148,541.7279263921008,546.3355433583095
104.40164,531.0942851592877,533.2847642525699
104.7018,537.4060603365343,589.7732125920131
105.00196,559.5294676344907,550.639755333246
105.30212,538.8275080619278,534.7862438101528
105.60227,542.1631975578565,502.43259102177905
105.90243,554.6594914144749,512.2254566645877
106.20259,529.1297782980697,539.145673826171
106.50275,510.2490332989445,509.77202984814403
106.8029,525.3105141102171,497.47439343772606
107.10306,619.8297262166317,492.646934128561
107.40322,729.6627744091024,505.3869033369865
107.70338,659.6001525123525,516.1101880681099
108.00354,654.1450906367902,510.95191090358344
108.30369,699.6166080372975,503.05730028051727
108.60385,749.4358351058493,525.3617109440441
108.90401,750.5318102391833,546.0253709694626
109.20417,607.0032029740062,558.3293824645525
109.50432,614.6576690613912,540.9919964253935
109.80448,755.2898792036499,559.711598899657
110.10464,842.7396128,552.4472389550825
110.4048,731.9050388055659,592.4341729340852
110.70495,553.8398026430008,548.3481575892441
111.00511,492.0610148080959,518.1261369587191
111.30527,566.3970030777928,537.0016347727683
111.60543,519.2156879682683,553.1267739419995
111.90559,423.18217257625776,538.7341375910402
112.20574,384.96611452134067,534.5168719632064
112.5059,467.32352855996265,537.7258934306147
112.80606,371.02618274075905,555.235897147045
113.10622,276.65891832554485,551.7746675221917
113.40637,273.1979584158123,558.2032538662736
113.70653,498.7084136737642,557.4099481375187
114.00669,368.1874065754524,550.3888712318483
114.30685,256.1220244068726,550.5320654414029
114.60701,261.66660718296276,563.0128629383572
114.90716,240.97121885152328,594.3173239070665
115.20732,221.53859993603675,641.0484599605255
115.50891,222.78912183355266,615.1058375138293
115.80764,247.39629889903557,644.356687553252
116.10636,293.03543198730233,665.2264099309128
116.40509,296.91744172006076,684.1451112033927
116.70382,300.7633831853098,681.6504424930329
117.00255,296.19389412935084,627.9031824843024
117.30128,287.35042571153417,643.2994042799654
117.60001,311.6242716671216,685.6293780323614
117.91446,320.7179621583123,729.2953733755467
118.21319,263.02038093260785,694.6640989903365
118.51191,242.6540450484667,632.5822984770625
118.81064,241.6411176527631,603.7071861203822
119.10937,261.5059795687861,616.637770360499
119.4081,373.2206585217394,576.3512074019146
119.70683,426.40764666603104,528.5120816324707
120.00866,408.62572106878565,518.3800614851142
120.30572,364.0449501142884,552.8588242293262
120.60277,348.1825134726544,485.8181886235321
120.91397,328.39282851664757,439.24814605582196
121.21102,321.15848050914406,429.8624031279867
121.50808,311.69768321907475,511.94696354264914
121.80513,284.77888819176445,443.8515456583244
122.10219,267.21028273546506,407.4894848237927
122.41339,257.5491116302451,380.743895943108
122.71044,251.12439937607925,363.89935298820365
123.00749,276.23470547973943,342.66884985722317
123.30455,297.051392056841,326.053809950509
123.6016,305.9893833646976,317.61104012388085
123.9128,289.4225243863695,328.7851168999804
124.20986,276.37167172196064,317.7127472439549
124.50691,268.96443632206507,325.5647428779447
124.80397,267.67154463103714,308.64573403016067
125.10102,277.68900941074986,318.555778633151
125.41222,367.25816442584636,309.0915976442943
125.70927,496.04554080629055,321.6386715022805
126.00633,518.7089177759611,304.42005819447127
126.30338,545.5635206045362,306.38608526818786
126.60044,494.8029387255017,283.19840662336225
126.91164,526.4215932903123,275.9444429707142
127.20869,488.6150853864553,330.4643877612414
127.50574,449.2793417871358,371.3261304745743
127.8028,554.1632646314329,375.11847218946616
128.114,610.759500940945,355.1810078668522
128.41105,540.912356906107,355.343915799777
128.70811,519.2591366222633,348.32558508442685
129.00516,540.4329505387763,341.58312389847714
129.30221,530.4015096118981,326.3380651682087
129.61341,453.1184668156972,306.4765624314167
129.91047,391.2250010153665,310.3636477123563
130.20752,349.85489433855844,302.1498415036769
130.50458,310.79999773859487,274.85023324544323
130.80163,341.3289051374049,269.78861217236613
131.11283,442.3834617366,300.6616760652358
131.40988,423.85699980834016,313.19923633532693
131.70694,386.896759875128,297.053500738694
132.00399,389.1035689929929,289.0423486639134
132.30105,389.5476181599507,288.45086340413854
132.61225,379.25786370607636,297.5804260063872
132.9093,359.47555913655515,296.04278010306916
133.20635,433.4838925736702,331.43364582694215
133.50341,438.74230760665915,396.8159993117798
133.80046,425.44552379125156,421.69042728257784
134.11166,357.61734455246375,449.85677734107594
134.40872,496.13214387960335,434.94668027120565
134.70577,462.3587597347863,473.3025733564463
135.00283,461.47384894320675,462.3251679424764
135.31403,484.0347341669975,452.59296368227706
135.61108,405.9330324206924,494.6605781808658
135.90813,419.30305615115816,501.4707378621203
136.20519,464.00578737934114,491.4715156323919
136.50224,407.26478760866286,494.36242037466997
136.81344,350.8942538160942,504.36703690681304
137.1105,305.80109769086715,498.7055203661054
137.40755,290.062680965659,468.4137661170919
137.7046,272.11171754638127,443.0116037332386
138.00166,260.0130082972846,420.08863821963746
138.31286,264.34585911413205,398.91190647590923
138.60991,250.20322416053887,404.42395180061607
138.90697,231.29575284490426,432.8360858927743
139.20402,222.7702295153229,421.8821702138649
139.50107,213.92858780446034,423.55148613521516
139.81227,210.8257605359528,411.842883028929
140.10933,223.96705358425586,409.8137916560729
140.40638,294.2405191467524,409.5292667232525
140.70344,308.9153020335585,397.7580406698426
141.00049,268.56501274781095,420.56054160270037
141.31169,219.00238283730525,420.8592388391377
141.60874,277.68153094603855,420.8977835818465
141.9058,338.8593199332735,388.5839750726725
142.20568,253.62105417051004,429.9939015091239
142.50132,226.5662491636793,394.5095672361375
142.81252,210.17313576221832,420.8491122623318
143.10816,193.7159895391389,422.46556402001767
143.4038,236.65565432195936,389.32804553211486
143.715,228.50591771423305,408.0071171795986
144.01064,251.97476211264814,418.15551639065063
144.30628,245.72502141317094,387.2783822514135
144.60192,256.5790198996257,372.1940492135475
144.91312,361.7316770824019,346.615002749604
145.20876,474.9851543578254,349.92291158809684
145.5044,419.4246731510538,322.9664054829963
145.80004,355.3570337624673,304.398235789248
146.11124,332.29764143688647,281.9597767107151
146.40688,388.1679517587149,282.3424779474836
146.70252,378.05361021154494,298.93508246006377
147.01372,303.08335005610184,294.57766304767284
147.30936,367.19365347287754,277.7137986823012
147.60958,312.3197934048314,271.2262673245602
147.9034,327.3445684401275,273.6286934636283
148.21121,370.3274244216004,288.1742828076016
148.50503,388.95453912900786,283.4611581900723
148.81285,402.47643699200455,281.336955457822
149.10667,381.5946755121362,260.2123768106216
149.40049,365.9982270186611,287.3844343363034
149.7083,420.8362885343186,295.95321016342825
150.00213,477.7542949828692,272.3423975332801
150.30994,486.4187215996298,262.3240745690923
150.60376,516.4683207093349,248.1628292721683
150.91157,450.2078973891618,243.66736475707322
151.2054,407.9500846913411,255.77137023035888
151.51321,409.6121673435443,229.05125716880553
151.80703,390.07194435466215,246.62503625151172
152.10085,573.7326168533546,255.29939328862667
152.40867,645.6519086021408,268.4689941648288
152.70249,497.02426342077354,317.48523027983555
153.0103,420.376988203261,370.8337777814483
153.30412,374.32197891837524,364.0623589993541
153.61194,380.5906732349733,357.86918491656223
153.90576,411.5998697051455,348.7967528807968
154.21357,362.0534717409968,370.9533351386038
154.50739,321.417921935736,360.9624250385054
154.80122,337.92078487178026,331.0026901031183
155.10903,352.2851746937316,357.49361887071507
155.40285,343.59500254271893,322.66302501128075
155.71066,323.8741930207256,329.3017439539727
156.00449,312.31839579011483,340.27777627278243
156.3123,308.25430383130293,357.60454534400697
156.60612,349.71988966085166,370.775274119805
156.91394,419.80440752149417,376.17869780952435
157.20776,420.5335946101831,378.46465605554715
157.50158,382.866774619311,404.3202831160276
157.80939,350.00917138761963,422.33306033706685
158.10321,320.9827488482061,435.2528314527978
158.41103,314.46731423524716,457.6803302896063
158.70485,409.72890495171026,432.7733648674249
159.01266,456.0110388878125,429.49201070854633
159.30649,439.4933906592406,443.84046281881785
159.60031,397.842338904851,422.9097848238705
159.90812,363.92862933858174,490.09591947752364
160.20194,341.6298581730338,511.25232450897084
160.50976,331.2857438625529,471.69335486790743
160.80358,322.46235696145294,459.3430994893895
161.11139,304.1387943626561,423.69095337219227
161.40521,282.2011472242177,422.0562100254092
161.71303,254.4611432129345,416.9592562715156
162.00685,254.14927897469397,385.0718918877822
162.30067,272.79863291978387,366.3575120790384
162.60848,304.98807823874205,387.3717282027447
162.90231,342.09109554904944,385.7023877618381
163.21012,262.62718532568715,353.3409377545195
163.50394,245.21969787469314,347.5127127496403
163.81175,229.12800338043326,347.56172734294506
164.10558,217.03105953939962,347.4564403676321
164.41339,218.13566555659716,361.82664132445757
164.70721,199.95727099164756,389.39277716109154
165.00103,194.93173044585802,387.61400593983524
165.30885,215.3502684656399,380.92997485685964
165.60267,176.38698918827916,372.4131069306983
165.91048,131.6117904110656,362.31627234681974
166.2043,134.27241973912587,354.80112637907325
166.51212,190.26042393182107,389.2263384120408
166.80594,195.88212071288547,390.39381257192633
167.11375,203.35172160456216,389.3559242677764
167.40757,184.95430610179642,379.4638034605368
167.7014,162.96620997600218,366.67969905053616
168.00921,140.9667367760241,359.3539666562159
168.30303,159.784932386695,352.485818224003
168.61084,150.430071840184,337.8751294577065
168.90467,156.25832136461958,322.8851476729854
169.21248,175.81556092566453,304.78581641774616
169.5063,190.5003110121596,294.8327399932202
169.80012,168.26731355673675,300.435899989623
170.10794,195.07135705995196,300.70078475774255
