time,true,pre
45.029371,24.68328096229322,39.94904081729695
45.314526,24.703956123699434,39.96095392204553
45.613198,24.7535038430633,39.99964444735184
45.930564,24.8018429006109,40.06349590072543
46.228094,24.842119887239857,40.07978095030144
46.533559,24.882135120727007,40.07978095030144
46.839024,24.93170286086943,40.090931782444414
47.10085,25.00933899103101,40.05497743020683
47.415043,25.133168989393894,40.04134847058535
47.701059,25.28918498456474,40.02284333912104
48.04428,25.472835956974624,40.028990459646735
48.313953,25.679362151900456,40.034378273608084
48.628571,25.914406092097387,39.960664733022
48.911728,26.194956891187168,39.85928544251874
49.223245,26.571009028499496,39.85723887404457
49.521195,27.06798703901924,39.98958363537446
49.809834,27.586261967345774,40.13767807583168
50.11586,28.090001068933454,40.21156661285251
50.421886,28.589145772598684,40.22174458345994
50.701134,29.013982985914126,40.23601569101572
51.010526,29.303217241567967,40.301206312021314
51.327949,29.50240989946134,40.43939565766767
51.631265,29.723942038666827,40.52975313882306
51.917697,29.978331983027232,40.562317305892556
52.206593,30.28271306992091,40.62512471274018
52.512892,30.634096271261125,40.74457757570341
52.802541,30.97252380434744,40.90900748843819
53.109087,31.28243878273487,40.9771463544631
53.418943,31.509417315216734,40.88977271082223
53.708143,31.66707278969787,40.81384650345102
54.011113,31.770303631462006,40.78704683758378
54.317871,31.846588729826507,40.90873016357973
54.600567,31.938303916371837,41.11734074400589
54.923071,32.06000281408444,41.29294818325505
55.214591,32.25054872017443,41.35335309667647
55.521617,32.56604059765398,41.465752713506966
55.812401,32.91049883414626,41.56318865214586
56.128101,33.21903534485489,41.60709941008195
56.415101,33.4305734080115,41.94141378544137
56.707857,33.54921654170886,42.27466780104786
57.013363,33.64301463073387,42.31425258779615
57.310545,33.70143971160963,42.09333886819482
57.623792,33.73720868626803,42.1380074496746
57.911269,33.79163702653661,42.3540880050315
58.205431,33.853102299710955,42.332200103502274
58.522926,33.99426658474803,42.09356132128984
58.818889,34.19506609549776,42.21117968772948
59.117874,34.423203608604666,42.474307589662224
59.429199,34.62698843988955,42.44811744527534
59.707515,34.81972773349643,42.23171804048225
60.017458,35.05993406851843,41.99230215545788
60.310496,35.39939155943468,42.0345074396655
60.620439,35.83419986197919,42.9288964214158
60.930383,36.39793901235535,43.19474566621095
61.206565,37.124128242920634,43.1635888857226
61.511394,37.80896789218381,43.1840263930723
61.80673,38.412889486623556,43.29047909716263
62.111751,39.055345889203096,43.167225252315845
62.418216,39.71510765955448,42.92120547641069
62.719698,40.255268264879284,42.95385565867692
63.021179,40.639655348906814,43.05450530302852
63.316611,40.87072775984734,43.08861329457745
63.611438,41.010889522936196,43.23806766495555
63.920716,41.247937024008934,43.47656556020782
64.226499,41.712208497478365,43.970350627303716
64.501572,42.31627246189892,44.45611848485514
64.830752,42.859812871247385,45.27604944966137
65.123357,43.238264906699804,45.56247115668386
65.415962,43.451440224635746,45.58451774142087
65.708566,43.41242491781071,45.51275733900904
66.001171,43.20534926374018,45.19160625479221
66.330351,42.9921324212265,45.258769293240306
66.600412,42.846164632357656,46.40925221005887
66.908608,42.793538162158725,46.946408215580284
67.200251,43.05438814439848,46.67535950044423
67.515062,43.73046165869728,46.5043939157778
67.824519,44.51336604734793,46.53112387967526
68.113631,45.397547398078146,46.59594671156377
68.414308,46.43053652219027,46.540291913231314
68.706889,47.55411447867662,46.76204502251119
69.008025,48.65582381290197,47.19393918951094
69.302875,49.76918079118252,47.65544631251961
69.620587,50.91893999393195,49.33465871162027
69.9268,51.87248666875094,49.53364448813528
70.212203,52.54050738101005,48.25379174937755
70.519984,52.965125848782066,47.48570866893768
70.822941,53.22659721666724,47.55666824020743
71.121446,53.29591656711638,47.8263258819893
71.408212,53.31299799877256,47.90362091740519
71.721048,53.5041178338477,47.929321664983036
72.023456,53.9939358207491,48.902989963756795
72.30162,54.92244614123404,50.58157949419141
72.606578,56.19949597099453,50.58329979812622
72.910258,57.188187268785235,50.60199772227287
73.205877,57.30471709807992,50.31941703869104
73.507407,57.04878926132262,49.539508351719974
73.825701,57.048676551754475,48.94603908670485
74.124384,57.44581168114722,48.92799369163692
74.403594,58.07907038975805,49.169206997669036
74.718682,59.39638422971696,49.51299787487626
75.011534,61.29961282758415,50.412414296574
75.319582,63.414091782605055,51.407518175583775
75.623504,65.17115386683852,52.323230028001966
