time,true,pre
45.01065,80.78502729962833,262.2387807743994
45.300099,85.27921693276411,262.03563532879275
45.610307,89.58105897357635,262.0826750083967
45.947167,88.59220985515421,262.4313136093637
46.200963,81.25258570036641,262.62480253537683
46.538854,78.8042456691515,262.6766465725013
46.815474,84.19971843177188,262.4966385302771
47.138197,87.87446632920552,262.458968542952
47.414817,84.45319011996295,262.51831789481
47.743525,80.32463958175671,262.67547536096646
48.026656,82.3785860797476,263.0072867594735
48.335346,89.13468994070863,262.94999300337054
48.612024,98.95323708913676,262.7614518485352
48.930162,97.55750549816486,262.8268723785535
49.220377,88.29230201983381,262.9527656674122
49.510593,87.72799318052009,263.224438938946
49.808117,91.30427565105921,264.2976033367395
50.127956,91.15807140298125,265.1906879854801
50.438869,96.95613617956968,265.01192286161944
50.708872,105.50356625410677,264.8789305967229
51.001997,101.47473003672764,265.2739874181121
51.332007,94.89372827579638,265.4191937461578
51.61392,94.5686931725981,265.64987461397163
51.900327,95.54764674866453,265.7818390809906
52.223715,94.61792588604538,265.66199306801593
52.511545,97.56683336146031,265.8774003813242
52.8245,106.15274610071404,266.7304248151176
53.10444,110.3943305031718,267.5429587929917
53.437342,104.52369841597488,267.6014476629058
53.736279,97.44144799597129,267.25412368713097
54.012797,97.46866671301854,267.24353497876484
54.304154,108.2273859943437,267.6127056350061
54.609642,112.81937776620887,268.56236697156305
54.919689,113.91730492216789,268.29126735465866
55.227482,114.71895141322312,267.6024754607833
55.514077,109.16414010174105,267.77132114001205
55.835318,104.86815411860312,268.65811949010646
56.105359,110.91364928306757,269.2152815488299
56.425419,138.67588018931735,269.19864556457975
56.702041,141.9977707340309,268.9843616582539
57.031989,135.2985363637699,269.5542875324797
57.324591,126.49741948055578,273.0393589169575
57.612524,125.99289023407206,274.60065559974674
57.902877,133.84852867906798,273.5143210477552
58.215239,139.29408866151059,272.3834565551629
58.523589,130.504791453888,271.44952291635974
58.815465,128.6018356347884,271.01304345027864
59.109261,130.15012947931316,271.0179434169041
59.400305,130.22879187035818,271.2439394385785
59.725882,141.12425009837756,272.16883801696997
60.018902,145.58875310444623,273.88741167729677
60.301808,143.48285500908787,275.2413561138644
60.604312,175.77104167357183,276.5331068277037
60.906816,201.5587891991291,276.406353056901
61.209321,179.277517546406,274.4288699405427
61.513437,162.9789139250991,273.8778507668082
61.827914,161.48998138357047,275.4013579508912
62.10307,162.34234850476776,276.5511291439747
62.404253,177.06561285600523,275.5741714079728
62.716911,175.75750103409234,274.41890269135837
63.014274,168.12691447086007,275.13604268483243
63.303857,171.16175062929133,277.0732265634813
63.611261,165.1372894679018,279.76588968666346
63.907343,175.66150949278673,279.50781681029974
