time,true,pre
45.01065,25.779403820377944,118.5275327787125
45.300099,26.094492012858897,118.3244932352046
45.610307,26.396843050182856,118.54569036337776
45.947167,26.683222815959283,118.79781395833565
46.200963,26.953935156867054,118.9107033718137
46.538854,27.16520662686366,118.93111275730125
46.815474,27.312694699652365,118.81284765746712
47.138197,27.42418568624692,118.73663786663188
47.414817,27.52238226206191,118.74986231539168
47.743525,27.646568101196852,118.90902428333928
48.026656,27.81087797218038,119.06685859993502
48.335346,28.002543806404898,119.04220593659737
48.612024,28.206144673094656,118.9382326130804
48.930162,28.383913284253012,118.96094586414914
49.220377,28.53217175277102,118.97279059679816
49.510593,28.67792623179083,119.19776892808622
49.808117,28.832040358661015,119.93709501251604
50.127956,28.98714290243838,120.59601358492456
50.438869,29.11479430208739,120.53585926411414
50.708872,29.244760956483596,120.44228587618682
51.001997,29.389089349216754,120.78364195979901
51.332007,29.52082620541545,120.94349378580199
51.61392,29.640025216862306,121.05450886795975
51.900327,29.754938647842465,121.13965427304065
52.223715,29.83236626592877,121.10943068050105
52.511545,29.879997385200788,121.20050496000133
52.8245,29.934012132020676,121.8623521750978
53.10444,30.013276659881804,122.46830136342366
53.437342,30.079660854498975,122.52168075748263
53.736279,30.108804916803333,122.20948744694753
54.012797,30.118641902187402,122.30010615980746
54.304154,30.16228111877338,122.47789429525041
54.609642,30.255896809317306,123.3846281038181
54.919689,30.4602713257838,123.03466831879821
55.227482,30.802724023380254,122.59692084218341
55.514077,31.22530926599007,122.81240386306766
55.835318,31.710718775327486,123.44922745341934
56.105359,32.205040307066696,123.89846171746576
56.425419,32.695966240311606,123.93295462023491
56.702041,33.1780769590658,123.795139203435
57.031989,33.69840646489769,124.27426514718306
57.324591,34.22537341397707,126.9392323717915
57.612524,34.70832286345661,128.11516701623526
57.902877,35.20398099517813,127.30350345741316
58.215239,35.715333397659606,126.41713347766897
58.523589,36.2187442973856,125.77363909008363
58.815465,36.77969651783488,125.41471765843862
59.109261,37.42696722746396,125.36214526814256
59.400305,38.10905136353415,125.55142669911197
59.725882,38.6043157555165,126.32871450087244
60.018902,38.938322573005664,127.61947797106313
60.301808,39.33565152647937,128.80272120603703
60.604312,39.9551261629524,129.76787818218185
60.906816,40.71185163899605,129.6883883115361
61.209321,41.589546328289046,128.2414500889395
61.513437,42.51006428177469,127.81724595773274
61.827914,43.216446390012536,129.11072330348094
62.10307,43.603839109655524,129.87934883097995
62.404253,43.84004715862814,129.19635030758164
62.716911,43.98691370835752,128.34470752202162
63.014274,44.05309127096282,128.87697206031876
63.303857,44.11621328303036,130.4270310460054
63.611261,44.267425613103896,132.50769500579932
63.907343,44.48119375099198,132.3638010283982
64.205206,44.76732214160436,130.5450097896656
64.51975,45.11790833075473,130.40879536420178
64.815946,45.665056882001494,131.17300189528942
65.122742,46.484396738713436,131.38109172041032
65.413828,47.517852916388584,132.56556498531313
65.713269,48.69604912379692,134.34175423507844
66.003821,49.95456172989847,133.59142296223678
66.316883,51.23750572411235,132.35452048512485
66.614293,52.50840648878392,132.31285566181765
66.901268,53.63193469935058,132.54200568191231
67.21175,54.571850029572715,132.4606935447052
67.515441,55.324856129402676,133.08385664394135
67.801277,55.9458487790023,134.8087360738138
