loss,test loss
0.022637326573527017,0.06114124
0.006578423606794645,0.05928858
0.005143714746855236,0.05888898
0.004721975054682072,0.05871633
0.004529001213025569,0.05862889
0.004426746147580582,0.058580082
0.004368222794357146,0.05855116
0.004335025284604134,0.058537528
0.0043158467450118525,0.058525424
0.004304114979099426,0.058524627
0.004296450245229897,0.058520004
0.004293317233332011,0.058520373
0.0042913429973917535,0.05851882
0.004289908591542822,0.05851716
0.004289797392171592,0.058517016
0.004289269309338549,0.058517616
0.004289542883401348,0.058511388
0.004288435928392937,0.058518883
0.004289832911088764,0.05851636
0.004288837513831975,0.058514774
0.004289127333565477,0.058514465
0.0042892525789603115,0.05850977
0.004289532439839188,0.058511496
0.004289411286666417,0.05851591
0.004288590880101531,0.058519837
