loss,test loss
0.01718556955063217,0.0037109046
0.0025655824966987284,0.0028037943
0.0017998004653088193,0.0022709833
0.0015155733804269067,0.002090614
0.0013611042085975049,0.0020044895
0.0012735123924116493,0.001969873
0.001224253685035606,0.0019326608
0.0011968072883267577,0.0019255453
0.0011806698306135728,0.0019130323
0.001170033189867224,0.0019118704
0.001163594417229025,0.0019145337
0.0011612543268447791,0.0019115363
0.001159181175388066,0.0019071081
0.0011577380798153685,0.0019084618
0.0011588478776189673,0.00190847
0.0011570933715288549,0.0019074945
0.0011576389932772613,0.001907569
0.0011560608875531126,0.001907327
