loss,test loss
0.010448816282958075,0.0026591339
0.0027112651926775775,0.0020734132
0.002234244275860511,0.0019138672
0.0020594359261335224,0.0018489386
0.0019669387164666457,0.0018021474
0.0019137099648856588,0.0017856307
0.0018824092121804143,0.001763497
0.0018624290677106328,0.0017634666
0.0018503669667075406,0.0017605658
0.0018422802034122226,0.001758381
0.0018377111209938685,0.0017604012
0.0018357425437283677,0.0017610925
0.00183332098512309,0.0017574762
0.0018331747410261447,0.0017598957
0.0018331233903325654,0.0017583614
