loss,test loss
0.0628931075897031,0.31798077
0.009623614546962747,0.31781137
0.006136950737529314,0.31771985
0.004694340854311491,0.3176969
0.00402622906823117,0.31769693
0.003677644179488468,0.3176798
0.0034793833201511365,0.3176768
0.0033625635834834953,0.31769475
0.003293716480798724,0.31767794
0.0032545797738919753,0.31767905
0.003233525089891904,0.3176695
0.0032224143719263745,0.31769156
0.003216746049739494,0.3176732
0.0032137985587913065,0.3176736
0.0032125204776201656,0.31767717
0.003211696527547913,0.3176755
