loss,test loss
0.009863831431116209,0.012456916
0.002091045454282793,0.008801427
0.0016602078215265186,0.007102634
0.0015197147029719436,0.006620726
0.0014478615580799778,0.0064674923
0.001404190038349295,0.0065583256
0.0013798308931060577,0.00641105
0.0013685051849720502,0.0064037805
0.0013596363914300605,0.006296561
0.0013536610601396107,0.0062793302
0.0013553099499296138,0.006272248
0.001354060397543345,0.006279514
0.0013543475022779242,0.006254895
0.001350579100273697,0.0062634866
0.0013527038272027627,0.006278647
0.0013518011738029815,0.0062761204
0.0013502158566912877,0.006270777
0.0013518307088311798,0.0062727635
