time,Real,Predicted Value
39.033624,33.015871928428304,21.91476951592349
39.313534,33.49246292276965,22.08979795300105
39.640531,34.00170075237948,22.266039524479996
39.941245,34.522456964268684,22.45640388048104
40.252463,34.988082246746934,22.660214113932334
40.511003,35.41558971358782,22.859136183090108
40.804266,35.81214581010673,23.086903993959034
41.122288,36.16647057878237,23.31849756301545
41.40734,36.46815737270171,23.57247200016963
41.747027,36.76229130876667,23.836254738579555
42.042224,37.023844181910206,24.101115412677455
42.323438,37.2550997541831,24.47999062339912
42.604651,37.44925058766436,24.894065915362066
42.958981,37.62156317491112,25.301530172940375
43.243441,37.79327650299575,25.734116726582226
43.505519,37.95650519830928,26.154932770614288
43.84473,38.10557274189826,26.574830742301934
44.107498,38.264107849445,26.95217309193511
44.42282,38.436880843121195,27.356343251131356
44.738142,38.598183870273495,27.750587266950035
45.000911,38.76247223117859,28.107975930793028
45.316233,38.935230608777665,28.50187464178963
45.614352,39.1319118506112,28.907720168826337
45.932067,39.36758330518551,29.414866072397643
46.237275,39.62868856096709,29.927427232543785
46.513217,39.93136194009237,30.375091183244965
46.844347,40.33543983530177,30.896192699956252
47.1236,40.85593295780272,31.440318192158813
47.410388,41.47811195587245,32.00500576436188
47.733395,42.20501514654332,32.573134509223095
48.007965,43.00379289647673,33.07629935878745
48.301603,43.75683328706651,33.60089229092199
48.645578,44.4462699910369,34.090680689402454
48.92602,45.160617971457334,34.525365563616575
49.224054,45.86038276092623,34.935626972954694
49.540425,46.56280036839332,35.349815539515355
49.831458,47.263904355928794,35.635921595219365
50.111508,47.928639889557815,35.92580590686021
50.432022,48.579992577569186,36.19105664751639
50.719322,49.20517152546883,36.4257031496823
51.008645,49.835548315796075,36.58008546431587
51.336444,50.43489334737716,36.72099175584014
51.600341,50.969931293627205,36.84595556124023
51.908222,51.48420162129216,36.98985449455584
52.206664,51.959337402454736,37.13852192303352
52.5247,52.40006328404561,37.319125480029484
52.82703,52.8480423939098,37.56292164647569
53.12936,53.283203204135305,37.800593676606496
53.43169,53.681429187465746,38.00965838978425
53.73402,54.09139918876618,38.279871288624385
54.03635,54.524513748194174,38.610514358338136
54.325287,54.976121299204664,38.96001582156251
54.615566,55.488319797937145,39.45730226760813
54.907035,56.21499095838365,39.97297025764817
55.208425,57.275460434193285,40.55657560117519
55.539955,58.403510996609974,41.36338853950811
55.833378,59.377504452109115,42.191634127935316
56.126801,60.18247028369536,42.912634250457295
56.425012,60.824477817394886,43.65803774074922
56.708312,61.332788439612095,44.44163121355933
