loss,test loss
0.045978276293319145,0.2280431
0.00828482869613883,0.22676794
0.006959076990048227,0.22624375
0.006380364819265464,0.22604063
0.0060790698218843595,0.22586343
0.005904045618035468,0.22580236
0.005796918452592644,0.22571693
0.005728884350079507,0.22570114
0.005686299988442801,0.22571117
0.005660069632566579,0.225683
0.005644294288177253,0.22566417
0.00563588217297133,0.22564325
0.005631201356784609,0.22567667
0.00562858509683098,0.22570562
0.0056277776722130695,0.22569773
0.0056268190970884474,0.2256492
0.005626179098392905,0.22568205
