loss,test loss
0.04276180965903655,0.01227061
0.007972711061309395,0.0068057016
0.006442855231196485,0.006428039
0.006211612057966959,0.0062887776
0.006109088826427028,0.006222992
0.006055028089174444,0.0061854483
0.006027811225534779,0.006160137
0.006012991820158863,0.006155043
0.006004606979978403,0.0061464924
0.005998276128979378,0.006142779
0.0059967146858336635,0.0061414326
0.005993151211666444,0.0061393734
0.0059932691537975665,0.006140121
0.005995150376422228,0.0061403983
0.005993162323013322,0.0061413003
0.005993005193813466,0.0061404575
0.005994612974532956,0.0061402624
