loss,test loss
0.013071725791798161,0.009683842
0.0024212826406060668,0.0076321405
0.0019160363730581066,0.0074512903
0.0017531892733699136,0.0071516964
0.0016652016272106001,0.0069061834
0.0016182835179069095,0.006941165
0.001590510900689461,0.0068434128
0.0015721049962954122,0.00673312
0.0015686492604878193,0.0067664105
0.0015589552381108191,0.006777711
0.0015589204071652107,0.0067031146
0.0015527139263759326,0.0067276307
0.0015577673526878835,0.0067577637
0.0015566431463499347,0.0067710155
0.0015534139545665127,0.0067440057
0.001556456353451608,0.0067311553
