time,true,pre
45.0,29.700000286102295,54.72634553909302
45.3,29.89999994635582,54.753742814064026
45.6,30.100000351667404,54.777119755744934
45.9,30.199999809265137,54.832459688186646
46.2,30.40000021457672,54.837961196899414
46.5,30.700000077486038,54.83094871044159
46.8,30.899999737739563,54.82200503349304
47.1,31.100000143051147,54.7771555185318
47.4,31.299999803304672,54.826964139938354
47.7,31.500000208616257,54.80995297431946
48.0,31.800000071525574,54.84095633029938
48.3,31.9999997317791,54.93542969226837
48.6,32.300000339746475,54.94850397109985
48.9,32.60000020265579,55.03418266773224
49.2,32.99999952316284,55.31327843666077
49.5,33.30000013113022,55.547226667404175
49.8,33.69999945163727,55.68163216114044
50.1,34.000000059604645,55.77022850513458
50.4,34.399999380111694,55.81515848636627
50.7,34.69999998807907,55.79908907413483
51.0,35.00000059604645,55.9173983335495
51.3,35.299999713897705,56.100924015045166
51.6,35.60000032186508,56.10383868217468
51.9,35.89999943971634,56.23078167438507
52.2,36.200000047683716,56.26996576786041
52.5,36.599999368190765,56.203014850616455
52.8,36.89999997615814,56.29308044910431
53.1,37.29999929666519,56.67425811290741
53.4,37.80000030994415,56.9288444519043
53.7,38.1999996304512,56.933231353759766
54.0,38.700000643730164,57.081894278526306
54.3,39.200000166893005,57.47877776622772
54.6,39.69999969005585,57.90231943130493
54.9,40.20000070333481,58.12794387340546
55.2,40.70000022649765,58.15178573131561
55.5,41.400000154972076,58.18398714065552
55.8,42.1000000834465,58.245412707328796
56.1,42.69999980926514,58.53607773780823
56.4,43.39999973773956,58.80731761455536
56.7,44.09999966621399,58.957905769348145
57.0,44.69999939203262,59.173635840415955
57.3,45.29999911785126,59.24334943294525
57.6,45.90000033378601,59.23969566822052
57.9,46.499998569488525,59.06911313533783
58.2,47.20000147819519,59.256441593170166
58.5,47.90000140666962,59.74565267562866
58.8,48.49999964237213,59.97575342655182
59.1,49.19999957084656,59.97355103492737
59.4,49.80000078678131,59.810773730278015
59.7,50.399999022483826,59.735767245292664
60.0,51.00000023841858,59.681047201156616
60.3,51.700000166893005,59.743900299072266
60.6,52.40000009536743,59.972102642059326
60.9,53.19999873638153,60.35426676273346
61.2,54.00000035762787,60.8415287733078
61.5,54.700000286102295,60.94504117965698
61.8,55.19999980926514,60.89495241641998
62.1,54.90000069141388,60.9672886133194
62.4,54.09999907016754,61.08420014381409
62.7,53.19999873638153,61.4421945810318
63.0,52.89999961853027,61.88855588436127
63.3,52.8000009059906,61.982054710388184
63.6,52.40000009536743,62.20227003097534
63.9,51.90000057220459,62.42434501647949
64.2,51.90000057220459,62.70980954170227
64.5,52.30000138282776,63.24429631233215
64.8,52.600000500679016,63.45155954360962
65.1,52.69999921321869,63.28051209449768
65.4,52.499998807907104,63.596550822257996
65.7,52.19999969005585,63.823933601379395
66.0,51.79999887943268,64.18800175189972
66.3,51.49999976158142,64.55327689647675
66.6,51.40000104904175,64.80314552783966
66.9,51.49999976158142,64.55661475658417
67.2,51.99999928474426,64.62328255176544
67.5,52.69999921321869,65.32660841941833
67.8,53.50000083446503,66.49957716464996
68.1,54.299999475479126,66.44190967082977
68.4,54.99999940395355,66.29916548728943
68.7,55.499998927116394,67.0251739025116
69.0,56.000001430511475,67.66987562179565
69.3,56.89999878406525,67.83433675765991
69.6,57.700000405311584,68.98775219917297
69.9,58.2999986410141,69.19706583023071
70.2,58.80000114440918,69.0546315908432
70.5,59.399999380111694,69.66522455215454
70.8,60.00000059604645,69.28300082683563
71.1,60.79999923706055,70.54022073745728
71.4,61.80000126361847,71.84712409973145
71.7,63.09999942779541,71.29438042640686
72.0,64.49999928474426,71.42423510551453
72.3,65.80000042915344,72.53542065620422
72.6,66.90000116825104,73.55120301246643
72.9,67.79999852180481,74.71435785293579
73.2,68.30000102519989,75.08608818054199
73.5,68.50000143051147,74.76544499397278
73.8,68.30000102519989,74.31808829307556
74.1,68.1000006198883,74.74185943603516
74.4,67.9999989271164,75.05586266517639
74.7,68.19999933242798,76.19669556617737
75.0,68.50000143051147,77.03610181808472
75.3,68.8999992609024,76.82127475738525
75.6,69.30000007152557,76.81107640266418
75.9,69.70000088214874,77.20906257629395
76.2,70.0,77.54965543746948
76.5,70.09999871253967,78.42702984809875
76.8,70.0,80.27550101280212
77.1,70.40000081062317,80.54763197898865
77.4,71.5999972820282,79.50443148612976
77.7,73.39999794960022,79.02766585350037
78.0,75.50000071525574,79.5957338809967
78.3,76.99999928474426,79.70668196678162
78.6,77.89999961853027,79.005206823349
78.9,78.99999737739563,78.37075114250183
79.2,80.29999852180481,78.91761779785156
79.5,81.69999837875366,79.83611345291138
79.8,82.69999742507935,80.37260890007019
80.1,83.20000290870667,80.02421975135803
80.4,83.49999904632568,80.61015129089355
80.7,83.99999856948853,79.9055528640747
81.0,84.80000019073486,80.45279502868652
81.3,85.6000018119812,80.43500304222107
81.6,86.29999876022339,80.13981699943542
81.9,86.50000214576721,81.3832414150238
82.2,86.20000004768372,80.64304709434509
82.5,85.79999923706055,81.49401664733887
82.8,85.49999713897705,82.42395639419556
83.1,85.10000228881836,83.12415599822998
83.4,84.30000066757202,83.11376690864563
83.7,83.7000024318695,82.73553967475891
84.0,83.80000114440918,82.53710389137268
