time,true,pre
45.0,70.30000148713589,459.35192489624023
45.3,69.6999994367361,459.6301221847534
45.6,71.50000256299973,459.5907738208771
45.9,76.30000081658363,459.6717936992645
46.2,81.19999739527702,459.5355021953583
46.5,81.19999739527702,459.49489545822144
46.8,79.10000231862068,459.3478593826294
47.1,78.80000129342079,459.067387342453
47.4,79.29999896883965,459.07667994499207
47.7,82.59999814629555,459.04299426078796
48.0,86.59999769926071,458.9963376522064
48.3,86.99999704957008,459.41871547698975
48.6,87.59999909996986,459.5261127948761
48.9,88.99999985098839,459.87676334381104
49.2,90.4999989271164,461.1500918865204
49.5,95.8000009059906,462.24981331825256
49.8,95.89999923110008,462.77353858947754
50.1,91.69999697804451,463.1389992237091
50.4,93.69999977946281,463.1765568256378
50.7,94.89999783039093,462.9599230289459
51.0,97.39999830722809,463.6047909259796
51.3,100.99999850988388,464.10780143737793
51.6,101.99999991059303,464.1168520450592
51.9,97.39999830722809,464.4458682537079
52.2,96.40000295639038,464.5125620365143
52.5,103.00000131130219,463.85414242744446
52.8,117.99999812245369,464.1866433620453
53.1,113.99999856948853,465.77969551086426
53.4,108.99999761581421,466.6844174861908
53.7,116.00000137090683,466.6146261692047
54.0,121.99999767541885,466.95661330223083
54.3,121.00000232458115,468.6276845932007
54.6,134.0000023841858,470.5474781990051
54.9,134.0000023841858,471.26184701919556
55.2,127.99999397993088,471.17884278297424
55.5,131.9999995827675,471.0240144729614
55.8,121.99999767541885,471.14467310905457
56.1,136.0000051856041,472.3408052921295
56.4,150.99999594688416,473.21092200279236
56.7,137.0000005364418,473.8665828704834
57.0,134.9999977350235,474.8236241340637
57.3,147.00000244379044,474.9124846458435
57.6,158.99999505281448,474.7071762084961
57.9,173.99999791383743,473.7621862888336
58.2,173.99999791383743,474.38290309906006
58.5,163.0000006556511,476.54585313796997
58.8,150.99999594688416,477.49447298049927
59.1,152.00000339746475,477.35416436195374
59.4,152.00000339746475,476.3357048034668
59.7,165.9999988079071,475.6569092273712
60.0,176.00000071525574,475.38098669052124
60.3,165.9999988079071,475.3004024028778
60.6,160.00000250339508,476.1697447299957
60.9,160.00000250339508,477.9561023712158
61.2,158.99999505281448,480.04471158981323
61.5,168.0000016093254,480.29512786865234
61.8,197.99999523162842,479.77198338508606
62.1,207.00000178813934,479.7621099948883
62.4,194.0000017285347,480.1237955093384
62.7,192.9999942779541,481.5463864803314
63.0,207.99999713897705,483.31009340286255
63.3,212.00000274181366,483.55242705345154
63.6,201.00000548362732,484.2402732372284
63.9,192.9999942779541,484.90116119384766
64.2,204.00000363588333,485.71494150161743
64.5,220.9999971985817,487.87639117240906
64.8,231.00001120567322,488.32587242126465
65.1,220.9999971985817,487.07030630111694
65.4,238.99999821186066,488.16175150871277
65.7,224.99999070167542,488.9745638370514
66.0,244.99999451637268,489.9957821369171
66.3,249.0000001192093,491.4251489639282
66.6,240.99998891353607,492.14121174812317
66.9,285.0000021457672,490.7122805118561
67.2,248.00000476837158,490.7661485671997
67.5,264.99999833106995,493.4239296913147
67.8,287.99998819828033,498.27999210357666
68.1,302.9999910593033,497.4484009742737
68.4,285.0000021457672,496.2961666584015
68.7,259.99999737739563,498.8259325027466
69.0,244.99999451637268,501.1346118450165
69.3,229.99999165534973,501.20474195480347
69.6,238.00000286102295,505.2419421672821
69.9,260.99999272823334,505.66911149024963
70.2,274.0000048875809,504.5977518558502
70.5,254.9999964237213,506.1657817363739
70.8,264.00000298023224,504.0699610710144
71.1,265.99999368190765,508.42073822021484
71.4,278.0000104904175,512.6604397296906
71.7,297.99999010562897,509.9143304824829
72.0,289.0000077486038,509.793865442276
72.3,274.0000048875809,513.4153668880463
72.6,285.0000021457672,516.4995913505554
72.9,300.00000500679016,519.8628842830658
73.2,302.9999910593033,520.3430020809174
73.5,280.9999965429306,518.8343577384949
73.8,273.00000953674316,516.8317534923553
74.1,264.99999833106995,517.738217830658
74.4,292.99998915195465,518.0812697410583
74.7,292.99998915195465,521.5357463359833
75.0,285.9999974966049,523.5928962230682
75.3,285.9999974966049,522.391101360321
75.6,294.00000870227814,521.748024225235
75.9,313.9999883174896,522.3567380905151
76.2,364.9999932050705,522.6877870559692
76.5,444.00001311302185,524.9954500198364
76.8,474.00001883506775,529.8853433132172
77.1,426.0,530.667712688446
77.4,377.0000100135803,528.6666088104248
77.7,481.0000104904175,527.85950756073
78.0,408.0000110864639,529.367329120636
78.3,354.99999129772186,529.7030727863312
78.6,417.9999887943268,528.2700276374817
