loss,test loss
0.015235360897796405,0.015873313
0.002542831794212627,0.0113375755
0.0019116792187208996,0.010018275
0.0017269466835227786,0.009919574
0.0016352300066266666,0.009754427
0.0015826852486461357,0.009703834
0.0015542323431009483,0.009715148
0.0015320053877603166,0.009662786
0.0015212309892735326,0.009618353
0.0015152098944315113,0.009587691
0.0015152753097702274,0.009592022
0.0015119887296751262,0.0095800925
0.0015133788260599406,0.00959362
0.0015083595884774607,0.0095927585
0.0015094068508747012,0.009597248
0.001509930686912756,0.0095960125
0.0015095072102515586,0.009596743
