time,Real,Predicted Value
45.01065,80.78502867125857,206.78490911937513
45.300099,85.27921754954389,208.35171058313279
45.610307,89.58105764342056,209.86272772533957
45.947167,88.59220846603873,211.28151161517658
46.200963,81.25258275371172,212.5914777246152
46.538854,78.80424220860439,213.84851617761797
46.815474,84.19971554331656,215.05138379584778
47.138197,87.87446474324935,216.17556087040106
47.414817,84.45319167106516,216.80069441972913
47.743525,80.32463608954507,217.3478251410565
48.026656,82.37858491986623,217.90601221440295
48.335346,89.13469049390352,218.67514284600833
48.612024,98.95323364830932,219.70153204157938
48.930162,97.557501458914,220.42344834697886
49.220377,88.29230491752097,221.1334618810659
49.510593,87.72799452959933,221.25222508816088
49.808117,91.3042747475248,222.3488670850781
50.127956,91.15807565255471,224.61351480558122
50.438869,96.95613377630642,227.54416225691836
50.708872,105.50356675695787,230.5399839938417
51.001997,101.4747299484329,233.49393442634826
51.332007,94.89372736570269,235.5668152757069
51.61392,94.56869574441427,237.08534438914194
51.900327,95.54764578365462,238.15209720476355
52.223715,94.61792692909256,239.065939084925
52.511545,97.5668319090928,239.10072162776015
52.8245,106.15274390433703,238.7759082239458
53.10444,110.39432952476997,238.9582851310549
53.437342,104.52369755926617,240.0513033953726
53.736279,97.44144943861795,241.54946554456197
54.012797,97.46866710901901,242.88918858228163
54.304154,108.22738371878961,243.8404845161728
54.609642,112.81938031400935,244.4884713864207
54.919689,113.91730516516802,245.69168286248842
55.227482,114.71895020040847,246.8646348488197
55.514077,109.16413843372743,247.7281941328369
55.835318,104.86815714839676,248.4259345871707
56.105359,110.91364743713066,248.7878846374798
56.425419,138.67587623838142,250.39388589475968
56.702041,141.99776778275765,252.93650300131205
57.031989,135.29853100499076,255.75806816622162
57.324591,126.49741690441809,258.9687217000326
57.612524,125.99289149173842,263.880201902579
57.902877,133.8485354037123,269.55187243294506
58.215239,139.29407972974536,275.47807711517635
58.523589,130.5047824360256,280.0736577670913
58.815465,128.6018400977546,281.1846359907893
59.109261,130.15012613947073,280.33342913833405
59.400305,130.22879684519506,279.27479665780777
59.725882,141.12424984674237,279.63463065988356
60.018902,145.58875453590468,281.60361354098626
60.301808,143.48285010880483,284.30670645543296
60.604312,175.77104818774504,288.0337022087765
60.906816,201.55878576983574,292.36546454720246
61.209321,179.27752526457394,295.6723718250265
61.513437,162.97891502816722,296.67596060088357
61.827914,161.4899841393957,296.6187214961723
62.10307,162.34234159307778,296.27756161975555
62.404253,177.06560682098484,296.3819092482611
62.716911,175.75750547905182,297.16127626319513
63.014274,168.1269165219928,297.4793976644716
63.303857,171.16175289821794,297.3935125568018
63.611261,165.1372842261519,298.6938241961759
63.907343,175.66150301576644,302.51850202609006
64.205206,184.07579688663782,307.1715862887454
64.51975,173.502419651503,310.26707389745803
64.815946,176.4736820036184,310.9414584694166
65.122742,183.52796522433317,308.89957772667606
65.413828,187.2695484851852,307.9914756273475
65.713269,210.71841795498912,310.9576991396073
66.003821,240.16140403001242,314.80020467588713
66.316883,255.57912983749165,316.90091155951393
66.614293,222.05715661081373,317.4269346997139
66.901268,237.93947403321943,316.75493068201786
67.21175,268.9402815923102,315.37963158337556
67.515441,275.62056651308745,315.39124339805585
67.801277,290.5580419487136,318.8738620310541
68.1225,293.8331027006262,323.7521996281462
68.401173,297.25903769157446,327.4016422137386
68.701954,267.8437718484076,329.28979205232855
69.027173,264.6095243767951,330.0752427059334
69.31184,257.0257662121997,330.4778737835281
69.619172,304.2582375317156,331.15638464954156
69.912766,273.11614407714643,333.8121574353707
70.202993,254.8405496522548,338.11461250576514
70.516331,266.02820246422044,341.4460394924928
70.81496,254.8644609972913,342.6855676463648
71.113269,239.14223584903758,343.46057031181766
71.42155,223.80519760575507,347.28757579478844
71.706734,215.92384370774639,353.2293863327405
72.003087,239.39445557314767,358.9501756327224
72.327244,291.6996764211918,363.0330642483072
72.621932,269.41065266397396,365.6804521930118
72.916621,262.9910384349387,367.3417881115929
73.200866,244.36748632868074,369.2242246199529
73.516211,241.9797110516014,371.6486075314686
73.809396,281.26774378515285,373.70053950331743
74.100479,300.7094394902204,375.33534546717334
74.409018,277.99802605502936,376.1513994683525
74.710615,279.7359100184508,377.1481110874513
75.01073,321.14096965762843,379.3833986387171
75.322605,320.4520637046687,382.2585791757384
75.610835,324.92613028678534,385.9278597135182
75.923084,319.83259058436477,390.37759174095163
76.217105,336.46390972955646,394.7795539795179
76.508039,309.360373680084,397.32590062108153
76.800879,299.61374971500817,399.1363121377
77.112829,275.9604832111671,401.40352556668597
77.400965,337.65688482229547,404.2770132651206
77.722159,415.0009341067546,407.87844800641966
78.001908,392.82466926976974,410.8563626851685
78.308906,347.4036674909889,412.8383592629061
78.612385,322.1615132699549,414.4515815347822
78.913773,315.9798486647563,415.99931211383705
79.219799,320.519115983062,419.2955862492887
79.500322,368.3290304148476,422.74262882136424
79.812555,439.5630433268058,425.2243566400029
80.109732,391.51062976748193,427.8000899014067
80.405585,369.5039661963976,430.25737736295054
80.71619,440.629293580972,434.03529052690834
81.005197,487.3642555102319,439.6442202271565
81.318815,487.438634605633,446.13342599246505
81.603923,537.9397127299499,450.37782198945786
81.917542,553.8215540415031,451.5690513424044
82.20265,484.09755314884086,456.37189891877284
82.51236,586.7699591692386,463.099080758521
82.807581,570.7499928092556,469.5381890819058
83.120268,484.7587124193412,475.9223066018272
83.417949,478.26413718164054,481.23369346986783
83.718848,469.8941083947499,485.5773585796062
84.0094,451.1768682529618,487.84893635807344
84.310152,419.5346996996537,490.9276807351399
84.616509,395.3863837116278,495.5087664566566
84.921368,403.4860344355062,502.0777736909642
85.225087,405.7041026442734,504.00237246037307
85.523508,494.08588272336755,507.1985046131829
85.807817,533.510717975203,510.85551207120943
86.10008,487.69123786348536,511.22486829033517
86.4093,569.1061407392023,510.0933114975682
86.717493,486.37997567450384,509.6988272056718
87.01113,520.2328327183654,513.309387404977
87.304767,576.730632832289,521.0343917891464
87.60157,563.8381857611504,527.8934563350361
87.919626,527.2025665868576,529.3985485421896
88.204153,468.4864602087407,530.50809843333
88.503093,498.8512233448004,530.8231251140653
88.809506,583.5778475080722,534.2492188086311
89.110809,609.2066301919363,540.1434711625393
89.412149,546.4709314910136,543.1056741831558
89.705369,657.4497261476849,543.9842045084237
90.01757,584.1433084972206,549.2703046000762
90.304865,505.1666750995506,556.3122486145305
90.605633,441.7104619751831,559.2849789751077
90.900027,464.22241141378095,561.4782100677363
91.221184,544.9764195250267,564.83590250316
91.522775,480.83661701888565,569.5547429646657
91.807621,452.7378241334749,570.5194493542356
92.120434,459.59842281433373,569.086884700279
92.40481,489.73475854360674,569.8244333120022
92.711566,503.8841382653364,577.7424212950501
93.009581,506.46920858956975,587.2067115245956
93.305961,472.6960207616925,591.7069113023937
93.611172,509.2568905321433,591.844560239971
93.9025,570.3096960731078,590.905881243671
94.207294,606.522423007972,591.7426725175368
