loss,test loss
0.014224633406586452,0.007957777
0.0024442291864087934,0.0062856926
0.0018903016274688894,0.0057363864
0.0017009992484793238,0.005624324
0.0016090046838594435,0.0053533344
0.0015539536261262538,0.00526369
0.0015245725856225618,0.0051707104
0.0015048293692479372,0.0051616672
0.0014933923534279007,0.0051953145
0.0014917136101004523,0.005174119
0.0014874222306088965,0.005167837
0.0014855440573654638,0.0051681055
0.0014846912432860018,0.005172723
